tienda_id,nombre,categorias,latitud,longitud,direccion,calificaciones,rango_precios,metodos_pago,tamano_tienda,estacionamiento,horario_apertura,distrito,zona
4165,Albergue padre toscano,"church, place_of_worship",-12.1953284,-76.9268541,R33F+V76,4.619999999999999,Bajo,Tarjeta de crédito,Pequeña,No,Horario laboral,Desconocido,Desconocido
4166,Inversiones Hever E.I.R.L.,Sin Categoría,-12.1953284,-76.9268541,"Pueblo Joven San Francisco de Tablada de Lurín, Villa María del Triunfo",4.619999999999999,Bajo,QR,Pequeña,Sí,24 horas,Lurín,Lima Este
4167,Servicio Tecnico Frio Sur-reparación de electrodomésticos y aire acondicionado,Sin Categoría,-12.1953284,-76.9268541,Villa María del Triunfo,4.619999999999999,Medio,Efectivo,Mediana,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4168,CASA DE ADRIANWV,Sin Categoría,-12.1942657,-76.9279571,"Avenida La Mariscala 430, Lima",5.0,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
4169,Eva Gym,"gym, health",-12.1945084,-76.9287788,"La mariscala 395 Mz 3 Lt2, Villa María del Triunfo",4.0,Bajo,Efectivo,Pequeña,No,24 horas,Villa María del Triunfo,Lima Sur
4170,D&D GENERAL SERVICES SRL,Sin Categoría,-12.1965282,-76.92772169999999,"Concordia 284, Villa María del Triunfo",5.0,Medio,Efectivo,Grande,No,Horario laboral,Villa María del Triunfo,Lima Sur
4171,LIBRERIA ´´XIOMI´´,"book_store, store",-12.1955966,-76.9292354,"Mariscal Jose La Mar 325, Lima",5.0,Bajo,Tarjeta de crédito,Pequeña,Sí,24 horas,Desconocido,Desconocido
4172,Evc,Sin Categoría,-12.196468,-76.927298,"comité 24, Pasaje la concordia mz4i, Villa María del Triunfo",4.48,Alto,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4173,Jewel System,Sin Categoría,-12.1943057,-76.92871939999999,"Jose Olaya 361-381, Lima",4.8,Medio,Efectivo,Mediana,No,24 horas,Desconocido,Desconocido
4174,IG Market,"grocery_or_supermarket, store, food",-12.1950646,-76.9293764,"Avenida La Mariscala 316, Villa María del Triunfo",5.0,Bajo,Tarjeta de crédito,Grande,No,Fines de semana,Villa María del Triunfo,Lima Sur
4175,Pekeverano,school,-12.1944739,-76.92675679999999,"Mariscal Jose La Mar 498, Villa María del Triunfo",4.5200000000000005,Medio,Efectivo,Mediana,No,Horario laboral,Villa María del Triunfo,Lima Sur
4176,Muebleria Julio Suval 1,Sin Categoría,-12.1941807,-76.9289618,"Jose Olaya 338, Lima",4.8,Medio,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
4177,Cuervito Over,food,-12.1959111,-76.92953729999999,"Union Mz.H.Lt 1, Villa María del Triunfo",4.58,Alto,QR,Grande,No,Fines de semana,Villa María del Triunfo,Lima Sur
4178,Iglesia LADP Luz Divina de Belen,"church, place_of_worship",-12.1952453,-76.92965989999999,"Avenida La Mariscala 320, Villa María del Triunfo",4.64,Medio,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4179,"Concordia, 195",transit_station,-12.19658,-76.92913999999999,Peru,4.38,Medio,Efectivo,Mediana,Sí,24 horas,Desconocido,Desconocido
4180,"Flora Tristan, 294",transit_station,-12.1941,-76.92911,Peru,4.8,Medio,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
4181,"Avenida La Mariscala, 474",transit_station,-12.1938,-76.92725999999999,Peru,4.5200000000000005,Medio,Efectivo,Grande,No,Horario laboral,Desconocido,Desconocido
4182,Sumacon EIRL ALMACEN 2,storage,-12.1937193,-76.9284577,"Flora Tristan 332, Villa María del Triunfo",4.8,Medio,Transferencia,Mediana,No,Horario laboral,Villa María del Triunfo,Lima Sur
4183,La gran sazón,"restaurant, food",-12.1957112,-76.929681,"Union 905, Villa María del Triunfo",4.58,Alto,Efectivo,Pequeña,Sí,Fines de semana,Villa María del Triunfo,Lima Sur
4184,Angelitos Del Sur,school,-12.1967857,-76.9289464,"R33C+7CM, Villa María del Triunfo",4.3,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4185,Arreglos Flora,Sin Categoría,-12.1936609,-76.9283562,"Flora Tristan 332, Cercado de Lima",4.8,Bajo,Efectivo,Mediana,Sí,Horario laboral,Cercado de Lima,Lima Centro
4186,Dulces Antojitos De Carmencita,"restaurant, food",-12.1951305,-76.92973479999999,"Tablada de Lurín, Villa María del Triunfo",4.64,Bajo,Efectivo,Grande,Sí,Horario laboral,Lurín,Lima Este
4187,"Mariscal Jose La Mar, 308",transit_station,-12.19649,-76.92933,Peru,4.44,Medio,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
4188,Familia Bernal Roman,lodging,-12.1956174,-76.92974099999999,"Union, Cercado de Lima",4.58,Medio,QR,Grande,Sí,24 horas,Cercado de Lima,Lima Centro
4189,"Flora Tristan, 301",transit_station,-12.1938,-76.92885,Peru,4.8,Medio,Transferencia,Grande,No,24 horas,Desconocido,Desconocido
4190,"I.E.P. ""Hans Lippershey""",school,-12.1935001,-76.9278896,"Flora Tristan 370, Villa María del Triunfo",5.0,Medio,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4191,"Avenida La Mariscala, 300",transit_station,-12.19541,-76.92985999999999,Peru,4.58,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
4192,Ameterle,"restaurant, food",-12.1956742,-76.92983579999999,"Union 564, Lima",5.0,Bajo,Efectivo,Mediana,No,Horario laboral,Desconocido,Desconocido
4193,"Avenida La Mariscala, 300",transit_station,-12.19526,-76.92989,Peru,4.58,Medio,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
4194,DON CABEZAS,"hair_care, health",-12.1955669,-76.92990379999999,"Union 564, Lima",4.58,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
4195,Lavandería Dayna,laundry,-12.1952005,-76.92991529999999,"Avenida La Mariscala 301, Villa María del Triunfo",4.58,Medio,QR,Pequeña,Sí,24 horas,Villa María del Triunfo,Lima Sur
4196,lubricentro «LEO»,Sin Categoría,-12.1956231,-76.9299066,"Union 564, Lima",4.2,Medio,Tarjeta de crédito,Pequeña,No,Fines de semana,Desconocido,Desconocido
4197,AdrianzelPeru,"home_goods_store, store",-12.1933649,-76.9278468,"Flora Tristan 374, Villa María del Triunfo",4.8,Bajo,Transferencia,Mediana,Sí,24 horas,Villa María del Triunfo,Lima Sur
4198,Policlínico Estar Bien mente y vida,health,-12.1941187,-76.9295635,"Jirón, Flora Tristan 265, Villa María del Triunfo",4.64,Bajo,QR,Pequeña,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4199,Ambulancia accion Medica,health,-12.1932983,-76.9210027,"Maria Parado de Bellido 920, Villa María del Triunfo",5.0,Medio,Transferencia,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4200,GRUMAF,Sin Categoría,-12.1927239,-76.922815,"San Francisco 13, Villa María del Triunfo",3.88,Medio,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4201,La Casa Del panda,bar,-12.1953565,-76.92333529999999,"Avenida Francisco de Zela 661, Lima",3.92,Bajo,Tarjeta de crédito,Pequeña,No,24 horas,Desconocido,Desconocido
4202,Tablada De Lurin,"home_goods_store, store",-12.1952407,-76.9230548,"Santa Rosa 900, Villa María del Triunfo",4.0,Alto,QR,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4203,Q&L. TRANSMAC S.A.C. - Lima,Sin Categoría,-12.1953294,-76.9229331,"R33G+VR8, Villa María del Triunfo",3.78,Medio,Transferencia,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4204,Puppy Home Pet Shop,store,-12.194971,-76.9232083,"R34G+2P7, Villa María del Triunfo",3.0,Medio,Efectivo,Grande,No,Horario laboral,Villa María del Triunfo,Lima Sur
4205,Barbería Old School 77,"hair_care, health",-12.1953201,-76.92287309999999,"Avenida Francisco de Zela 672, Lima",3.6,Bajo,Efectivo,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
4206,FrAncico de Zela con pasaje ficus,lodging,-12.1951216,-76.9229067,"R33G+XR4, Villa María del Triunfo",3.92,Bajo,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4207,IMPRESION UV EN ROLLO CON TINTA BLANCA Y BARNIZ SECTORIZADO,store,-12.1951794,-76.9226687,"Avenida Francisco de Zela 696, Villa María del Triunfo",3.78,Medio,Efectivo,Mediana,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4208,MABARA DARK KITCHEN,"meal_delivery, food",-12.1951934,-76.9226587,"Avenida Francisco de Zela 818, Villa María del Triunfo",3.78,Medio,Tarjeta de crédito,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4209,Fabrica de muebles NAYELLY eirl,Sin Categoría,-12.1959172,-76.9228905,"Santa Rosa #667, Villa María del Triunfo",4.5200000000000005,Medio,Efectivo,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4210,Bodega Don Lucho,Sin Categoría,-12.1958468,-76.922782,"Santa Rosa 673, Villa María del Triunfo",4.38,Alto,Efectivo,Pequeña,No,24 horas,Santa Rosa,Desconocido
4211,Agente Interbank,"bank, finance",-12.1946722,-76.9229922,"Urbanización José Gálvez Independencia, Lima 883, LIMA",3.5200000000000005,Medio,QR,Mediana,Sí,Horario laboral,Independencia,Lima Norte
4212,Nicolfarma,"pharmacy, health, store",-12.1956836,-76.9225694,"Santa Rosa 684, Villa María del Triunfo",4.18,Bajo,Transferencia,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4213,La carta del barrio,"restaurant, food",-12.1961511,-76.92344,"Santa Rosa 625, Villa María del Triunfo",5.0,Bajo,Transferencia,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4214,LIIIMA BURGER,"restaurant, food",-12.1950687,-76.9225409,"Los Sauces, Villa María del Triunfo",4.0,Bajo,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4215,zona antigua,Sin Categoría,-12.1949199,-76.9225797,"R34G+2XM, Avenida Francisco de Zela, Villa María del Triunfo",3.92,Medio,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4216,Casa de Paulex,bar,-12.1962475,-76.9235968,"tablada de, Santa Rosa 613, Lurín",3.86,Medio,Transferencia,Pequeña,No,Fines de semana,Lurín,Lima Este
4217,Juguetes de Madera Rafael,store,-12.1947879,-76.924106,"R34G+39J, San Francisco, dedo de Lima",5.0,Bajo,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
4218,"Iglesia La Luz del Mundo La Tablada, Perú","church, place_of_worship",-12.1944445,-76.9228376,"Lima 648, Lima",3.8,Medio,Transferencia,Mediana,Sí,Fines de semana,Desconocido,Desconocido
4219,MIJUNA -Cómo en casa-,"restaurant, food",-12.19552,-76.92224399999999,"706, Lima",4.3,Medio,Efectivo,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
4220,"Santa Rosa, 688",transit_station,-12.19572,-76.92228999999999,Peru,4.66,Bajo,Tarjeta de crédito,Grande,No,Horario laboral,Desconocido,Desconocido
4221,Invasa Perú,Sin Categoría,-12.1963872,-76.9237887,"Santa Rosa 601, Lima",3.86,Bajo,Efectivo,Pequeña,No,Fines de semana,Santa Rosa,Desconocido
4222,La esquina del chinito,"restaurant, food",-12.1958516,-76.9222782,"Santa Rosa 694, Lima",5.0,Bajo,Transferencia,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4223,Iglesia Omnipotente Dios,"church, place_of_worship",-12.1964928,-76.9235635,"Av. Sta. Rosa de Lima 606, Villa María del Triunfo",4.0600000000000005,Medio,Efectivo,Mediana,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4224,"Santa Rosa, 688",transit_station,-12.19569,-76.92218,Peru,4.82,Bajo,Efectivo,Mediana,No,24 horas,Desconocido,Desconocido
4225,La Papelería,"book_store, store",-12.1956365,-76.9221613,"Santa Rosa 700, Lima",4.62,Medio,Efectivo,Pequeña,No,24 horas,Santa Rosa,Desconocido
4226,Dulces Anita,"bakery, food, store",-12.1947036,-76.9223157,"Calle Jose Francisco de Zela 731, Villa María del Triunfo",5.0,Alto,Transferencia,Pequeña,No,Fines de semana,Villa María del Triunfo,Lima Sur
4227,"Santa Rosa, 601",transit_station,-12.1965,-76.92375,Peru,3.86,Alto,Tarjeta de crédito,Mediana,Sí,Horario laboral,Desconocido,Desconocido
4228,Campo Z. ANTIGUA,Sin Categoría,-12.1940965,-76.9232363,"Lima 605, Cercado de Lima",3.0,Medio,QR,Mediana,No,Fines de semana,Cercado de Lima,Lima Centro
4229,"Santa Rosa, 601",transit_station,-12.19654,-76.92388,Peru,3.86,Bajo,QR,Pequeña,No,Horario laboral,Desconocido,Desconocido
4230,CASA,Sin Categoría,-12.1965974,-76.92374029999999,"R33G+9G6, Villa María del Triunfo",4.0600000000000005,Medio,Tarjeta de crédito,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4231,Furniture corporacion,"furniture_store, home_goods_store, store",-12.1966576,-76.9230948,"General San Martin 635, Villa María del Triunfo",4.0600000000000005,Bajo,Efectivo,Grande,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4232,Jiron Arica Driana,Sin Categoría,-12.1949492,-76.92461320000001,"Jiron Arica 118, Villa María del Triunfo",4.7,Alto,Efectivo,Pequeña,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4233,Muebles y Creaciones Ricopa,"furniture_store, home_goods_store, store",-12.1963892,-76.9223044,"General San Martin 658, Villa María del Triunfo",5.0,Medio,Efectivo,Pequeña,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4234,"Restaurante ""come rico con soledad""","restaurant, food",-12.1962588,-76.9221689,"051, Av San Martin 693, Villa María del Triunfo",4.82,Bajo,Efectivo,Pequeña,No,24 horas,Villa María del Triunfo,Lima Sur
4235,DOANIK,food,-12.1963113,-76.9221561,"tablada de, Av.San martin 693 Villa maria, Lurín",5.0,Alto,Efectivo,Grande,Sí,Horario laboral,Lurín,Lima Este
4236,YEMS TRANSPORT COMPANY S.A.C,Sin Categoría,-12.1966388,-76.9241768,"AV.SANTA ROSA DE, Lima 565, Villa María del Triunfo",3.9,Medio,Transferencia,Mediana,No,Horario laboral,Santa Rosa,Desconocido
4237,E. T. UNIDOS CORACORA S.A.,Sin Categoría,-12.1968842,-76.9237078,"General San Martin 601, Villa María del Triunfo",4.3,Medio,Efectivo,Grande,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4238,SINERGIGAS - TALLER LIMA SUR,Sin Categoría,-12.1969181,-76.9235532,"6F, Villa María del Triunfo",4.0600000000000005,Alto,Transferencia,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4239,"Fusión criolla ""la sazón de soledad""","restaurant, food",-12.1961633,-76.9219186,"General San Martin 701, Lima",4.779999999999999,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
4240,Minimarket Zafiro,"book_store, store, food",-12.1967629,-76.92255449999999,"General San Martin 652, Villa María del Triunfo",4.16,Alto,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4241,"General San Martin, 609",transit_station,-12.19697,-76.92336,Peru,4.0600000000000005,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
4242,Fotocheck PVC - InventivaPrint,Sin Categoría,-12.1952344,-76.9249775,"Pasaje Libertad mz. 4 jb. Lt.19, Villa María del Triunfo",4.38,Medio,Transferencia,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4243,Mily motivos dulces,"store, food",-12.1939625,-76.9224253,"Maria Parado de Bellido 703, Lima",4.0,Bajo,Efectivo,Mediana,No,Horario laboral,Desconocido,Desconocido
4244,Ander Pet's,Sin Categoría,-12.1968216,-76.924084,"Santa Rosa 566, Villa María del Triunfo",4.0600000000000005,Bajo,Efectivo,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4245,Agencia de Seguros - Sede Sur,Sin Categoría,-12.1970072,-76.92343009999999,"General San Martin 605, Lima",5.0,Bajo,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
4246,Fabricaciones Peter Arellano,"home_goods_store, store",-12.1937173,-76.9230204,"Lima, Villa María del Triunfo",4.5,Alto,Tarjeta de crédito,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4247,La Carpa de las Mollejitas,"restaurant, food",-12.196372,-76.9219626,"General San Martin 680, Lima",4.8,Alto,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
4248,Club De Bienestar,"grocery_or_supermarket, store, food",-12.197047,-76.9229383,"R33G+5RM, General San Martin, Villa María del Triunfo",1.0,Medio,Transferencia,Pequeña,No,Fines de semana,Villa María del Triunfo,Lima Sur
4249,Bodega Milagros Jesus,food,-12.1952393,-76.925093,"ASENT. H, MZ. 4JA LT. 11, Villa María del Triunfo",4.38,Medio,Transferencia,Grande,No,Horario laboral,Villa María del Triunfo,Lima Sur
4250,Frenos,car_repair,-12.1962704,-76.921802,"General San Martin 700, Lima",4.779999999999999,Bajo,Efectivo,Pequeña,No,24 horas,Desconocido,Desconocido
4251,Ambulancia accion Medica,health,-12.1932983,-76.9210027,"Maria Parado de Bellido 920, Villa María del Triunfo",5.0,Bajo,Transferencia,Grande,Sí,Fines de semana,Villa María del Triunfo,Lima Sur
4252,Casa de Fade,Sin Categoría,-12.1949765,-76.919376,"General San Martin 890, Villa María del Triunfo",1.0,Bajo,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Villa María del Triunfo,Lima Sur
4253,Familia Ávila Poma,Sin Categoría,-12.1945008,-76.919032,Villa María del Triunfo,4.0,Medio,Efectivo,Grande,No,Horario laboral,Villa María del Triunfo,Lima Sur
4254,Avenida San Martín,transit_station,-12.19483,-76.91964,Peru,3.94,Alto,Tarjeta de crédito,Pequeña,Sí,Horario laboral,Desconocido,Desconocido
4255,Don'D Kevin Snack Bar,"bar, restaurant, food",-12.1950177,-76.91982689999999,"General San Martin 880, Villa María del Triunfo",3.7599999999999993,Medio,Efectivo,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4256,Atelier miguel cahuana,art_gallery,-12.1947768,-76.9197621,"15818, Villa María del Triunfo",3.94,Alto,Transferencia,Pequeña,Sí,Fines de semana,Villa María del Triunfo,Lima Sur
4257,CAPILLA NUESTRA SEÑORA DEL ROSARIO,"church, place_of_worship",-12.1950922,-76.91991999999999,"General San Martin 870, Villa María del Triunfo",4.7,Bajo,Efectivo,Pequeña,No,Fines de semana,Villa María del Triunfo,Lima Sur
4258,Colegio Santa María de las Bienaventuranzas,Sin Categoría,-12.1938615,-76.9184791,"9F, Villa María del Triunfo",5.0,Medio,Efectivo,Mediana,No,Horario laboral,Villa María del Triunfo,Lima Sur
4259,Centro de Cuidados Paliativos Misky María,lodging,-12.1938799,-76.9191862,"Santa Rosa 900, Lima",5.0,Medio,Tarjeta de crédito,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4260,Iglesia Evangelica Peruana Tablada De Lurin,place_of_worship,-12.1953512,-76.92032420000001,"R33H+VV3, General San Martin, Cercado de Lima",5.0,Medio,Efectivo,Pequeña,Sí,Fines de semana,Cercado de Lima,Lima Centro
4261,Hogar de Ancianos Hermanitas de los Pobres,Sin Categoría,-12.1939268,-76.9193765,"Av, Santa Rosa 900, Villa María del Triunfo",4.8,Bajo,Tarjeta de crédito,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4262,Centro de salud mental comunitario Mons. José Ramón Gurruchaga SDB,"hospital, health",-12.1937558,-76.919051,"Santa Rosa 959-913, Lima",5.0,Medio,Tarjeta de crédito,Grande,No,24 horas,Santa Rosa,Desconocido
4263,Albergue Divino Niño Jesús,Sin Categoría,-12.1938051,-76.9193109,"Santa Rosa 959, Cercado de Lima",4.0,Bajo,Efectivo,Pequeña,No,Horario laboral,Cercado de Lima,Lima Centro
4264,Reparación de laptops y PC Edgared,store,-12.1958773,-76.9204142,"Jr cusco Mz 8 E Lt 13 Tablada de Lurin, Villa María del Triunfo",4.0,Bajo,Efectivo,Mediana,Sí,Horario laboral,Lurín,Lima Este
4265,Panaderia Belén,"bakery, store, food",-12.1936249,-76.9186801,"9F, Villa María del Triunfo",5.0,Medio,QR,Grande,No,24 horas,Villa María del Triunfo,Lima Sur
4266,Más Que Divas - Salón Spa,beauty_salon,-12.1937434,-76.9194418,"Avenida Santa Rosa Mz 9G, Villa María del Triunfo",5.0,Medio,Efectivo,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4267,PARADERO TRIÁNGULO TABLADA ZONA ANTIGUA,"food, store",-12.196183,-76.92034790000001,"Calle General Francisco Vidal Laos 800, Villa María del Triunfo",4.62,Alto,Transferencia,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4268,"Santa Rosa, 899",transit_station,-12.19409,-76.92005,Peru,4.7,Bajo,Transferencia,Pequeña,No,Horario laboral,Desconocido,Desconocido
4269,GRIFO TABLADA,gas_station,-12.1956878,-76.92057249999999,"R33H+PQF, Lima",4.1,Alto,Efectivo,Mediana,Sí,24 horas,Desconocido,Desconocido
4270,DIgital Media Market,Sin Categoría,-12.1935969,-76.9193078,"Santa Rosa 1137, Villa María del Triunfo",4.4,Bajo,Transferencia,Pequeña,No,Fines de semana,Santa Rosa,Desconocido
4271,"Avenida General Jose de San Martin, 800",transit_station,-12.1956,-76.92062,Peru,4.44,Medio,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
4272,ALMACEN UNION AQUINO EIRL,storage,-12.1935064,-76.9190326,"9F, Villa María del Triunfo",3.0,Medio,Tarjeta de crédito,Pequeña,No,Horario laboral,Villa María del Triunfo,Lima Sur
4273,"General Vidal, 934",transit_station,-12.19627,-76.92051,Peru,4.44,Bajo,Efectivo,Mediana,Sí,Horario laboral,Desconocido,Desconocido
4274,Bodega AUGUSTA,store,-12.1933428,-76.91878179999999,"cmte. 38 Tablada, Santa Rosa Mz. G9 Lte. 01, Villa María del Triunfo",5.0,Bajo,Transferencia,Pequeña,No,Horario laboral,Santa Rosa,Desconocido
4275,Santa Rosa 812,transit_station,-12.19536,-76.92084,Peru,4.38,Bajo,Efectivo,Pequeña,No,Horario laboral,Desconocido,Desconocido
4276,"SERVICIO ELECTRICO ""NATO""",car_repair,-12.1963944,-76.9206914,"AVENIDA, Calle General Francisco Vidal Laos 972, Villa María del Triunfo",5.0,Alto,QR,Pequeña,Sí,24 horas,Villa María del Triunfo,Lima Sur
